"year","week","country","deaths","is2020"
2010,22,"Austria",1455,FALSE
2010,23,"Austria",1582,FALSE
2010,24,"Austria",1326,FALSE
2010,25,"Austria",1359,FALSE
2010,26,"Austria",1509,FALSE
2010,27,"Austria",1451,FALSE
2010,28,"Austria",1673,FALSE
2010,29,"Austria",1373,FALSE
2010,30,"Austria",1327,FALSE
2010,31,"Austria",1342,FALSE
2010,32,"Austria",1422,FALSE
2010,33,"Austria",1369,FALSE
2010,34,"Austria",1427,FALSE
2010,35,"Austria",1309,FALSE
2010,36,"Austria",1378,FALSE
2010,37,"Austria",1339,FALSE
2010,38,"Austria",1483,FALSE
2010,39,"Austria",1493,FALSE
2010,40,"Austria",1490,FALSE
2010,41,"Austria",1465,FALSE
2010,42,"Austria",1477,FALSE
2010,43,"Austria",1403,FALSE
2010,44,"Austria",1528,FALSE
2010,45,"Austria",1426,FALSE
2010,46,"Austria",1400,FALSE
2010,47,"Austria",1445,FALSE
2010,48,"Austria",1527,FALSE
2010,49,"Austria",1631,FALSE
2010,50,"Austria",1654,FALSE
2010,51,"Austria",1609,FALSE
2010,52,"Austria",1544,FALSE
2011,1,"Austria",1579,FALSE
2011,2,"Austria",1671,FALSE
2011,3,"Austria",1513,FALSE
2011,4,"Austria",1560,FALSE
2011,5,"Austria",1521,FALSE
2011,6,"Austria",1598,FALSE
2011,7,"Austria",1622,FALSE
2011,8,"Austria",1586,FALSE
2011,9,"Austria",1520,FALSE
2011,10,"Austria",1597,FALSE
2011,11,"Austria",1588,FALSE
2011,12,"Austria",1555,FALSE
2011,13,"Austria",1497,FALSE
2011,14,"Austria",1463,FALSE
2011,15,"Austria",1426,FALSE
2011,16,"Austria",1482,FALSE
2011,17,"Austria",1482,FALSE
2011,18,"Austria",1402,FALSE
2011,19,"Austria",1470,FALSE
2011,20,"Austria",1347,FALSE
2011,21,"Austria",1473,FALSE
2011,22,"Austria",1353,FALSE
2011,23,"Austria",1382,FALSE
2011,24,"Austria",1340,FALSE
2011,25,"Austria",1381,FALSE
2011,26,"Austria",1349,FALSE
2011,27,"Austria",1462,FALSE
2011,28,"Austria",1427,FALSE
2011,29,"Austria",1330,FALSE
2011,30,"Austria",1324,FALSE
2011,31,"Austria",1356,FALSE
2011,32,"Austria",1318,FALSE
2011,33,"Austria",1420,FALSE
2011,34,"Austria",1517,FALSE
2011,35,"Austria",1376,FALSE
2011,36,"Austria",1380,FALSE
2011,37,"Austria",1270,FALSE
2011,38,"Austria",1431,FALSE
